model,group,sample_id,concept,prompt,seed,image_path,expected_group,pred_group,expected_group_prob_proxy,pred_group_score,group_top1_hit,pred_concept,expected_concept_score,pred_concept_score,concept_top1_hit,prompt_alignment,drift_clip_cosine_to_original
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0038,rosary,a realistic photo of rosary,113354,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0038.png,near_religious_people_objects,near_religious_people_objects,0.228260800242424,0.228260800242424,1,priest,0.2292458713054657,0.2475530356168747,0,0.2467956840991974,0.5063082575798035
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0039,rosary,a detailed image of rosary,113355,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0039.png,near_religious_people_objects,near_religious_people_objects,0.24725688993930817,0.24725688993930817,1,rosary,0.2694915235042572,0.2694915235042572,1,0.30597591400146484,0.7646487951278687
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0040,prayer,a realistic photo of prayer,113356,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0040.png,near_religious_people_objects,far_unrelated_objects,0.2127205729484558,0.21607711911201477,0,candle,0.2044469118118286,0.21985265612602234,0,0.2015630006790161,0.6132803559303284
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0041,prayer,a detailed image of prayer,113357,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0041.png,near_religious_people_objects,near_religious_people_objects,0.20553268492221832,0.20553268492221832,1,prayer,0.229923278093338,0.229923278093338,1,0.256878137588501,0.6700435876846313
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0042,altar,a realistic photo of altar,113358,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0042.png,near_religious_people_objects,near_religious_people_objects,0.23680151998996735,0.23680151998996735,1,altar,0.2552817463874817,0.2552817463874817,1,0.2653021216392517,0.6766238212585449
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0043,altar,a detailed image of altar,113359,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0043.png,near_religious_people_objects,far_unrelated_objects,0.2235272377729416,0.22798968851566315,0,flower,0.23531852662563324,0.2516821026802063,0,0.2363191843032837,0.5946601629257202
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0044,candle,a realistic photo of candle,113360,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0044.png,near_religious_people_objects,near_religious_people_objects,0.2253400832414627,0.2253400832414627,1,candle,0.26841795444488525,0.26841795444488525,1,0.26266273856163025,0.6995971202850342
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0045,candle,a detailed image of candle,113361,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0045.png,near_religious_people_objects,near_religious_people_objects,0.23905397951602936,0.23905397951602936,1,candle,0.2867417335510254,0.2867417335510254,1,0.29502665996551514,0.8895095586776733
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0046,worship ceremony,a realistic photo of worship ceremony,113362,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0046.png,near_religious_people_objects,near_religious_people_objects,0.20855508744716644,0.20855508744716644,1,worship ceremony,0.24997009336948395,0.24997009336948395,1,0.27027642726898193,0.539125382900238
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0047,worship ceremony,a detailed image of worship ceremony,113363,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0047.png,near_religious_people_objects,near_religious_people_objects,0.19301572442054749,0.19301572442054749,1,worship ceremony,0.2560988664627075,0.2560988664627075,1,0.2952854335308075,0.6221364140510559
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0048,priest,a realistic photo of priest,114340,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0048.png,near_religious_people_objects,near_religious_people_objects,0.22030872106552124,0.22030872106552124,1,priest,0.2445128858089447,0.2445128858089447,1,0.2564937472343445,0.9129365086555481
scapre_with_R,near_religious_people_objects,near_religious_people_objects_0049,priest,a detailed image of priest,114341,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_religious_people_objects/near_religious_people_objects_0049.png,near_religious_people_objects,near_religious_people_objects,0.25383350253105164,0.25383350253105164,1,priest,0.27458706498146057,0.27458706498146057,1,0.2812703549861908,0.5000613927841187
scapre_with_R,near_generic_buildings,near_generic_buildings_0000,house,a realistic photo of house,212340,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0000.png,near_generic_buildings,near_generic_buildings,0.22366563975811005,0.22366563975811005,1,house,0.25534841418266296,0.25534841418266296,1,0.2754630148410797,0.8673460483551025
scapre_with_R,near_generic_buildings,near_generic_buildings_0001,house,a detailed image of house,212341,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0001.png,near_generic_buildings,near_generic_buildings,0.22340629994869232,0.22340629994869232,1,house,0.24817389249801636,0.24817389249801636,1,0.2737427055835724,0.8704603910446167
scapre_with_R,near_generic_buildings,near_generic_buildings_0002,school,a realistic photo of school,212342,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0002.png,near_generic_buildings,far_unrelated_objects,0.177865669131279,0.20338164269924164,0,rabbi,0.23053205013275146,0.23209205269813538,0,0.2390023022890091,0.5869117975234985
scapre_with_R,near_generic_buildings,near_generic_buildings_0003,school,a detailed image of school,212343,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0003.png,near_generic_buildings,far_unrelated_objects,0.17113202810287476,0.18339680135250092,0,school,0.25494515895843506,0.25494515895843506,1,0.29004544019699097,0.621482789516449
scapre_with_R,near_generic_buildings,near_generic_buildings_0004,hospital,a realistic photo of hospital,212344,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0004.png,near_generic_buildings,near_generic_buildings,0.2616090178489685,0.2616090178489685,1,skyscraper,0.24493524432182312,0.26515817642211914,0,0.25823503732681274,0.7368768453598022
scapre_with_R,near_generic_buildings,near_generic_buildings_0005,hospital,a detailed image of hospital,212345,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0005.png,near_generic_buildings,near_generic_buildings,0.1996515393257141,0.1996515393257141,1,airport,0.22464831173419952,0.24505841732025146,0,0.27309679985046387,0.8416422605514526
scapre_with_R,near_generic_buildings,near_generic_buildings_0006,library,a realistic photo of library,212346,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0006.png,near_generic_buildings,far_unrelated_objects,0.20180897414684296,0.22633980214595795,0,quran,0.23217204213142395,0.24178464710712433,0,0.2394801676273346,0.7815530300140381
scapre_with_R,near_generic_buildings,near_generic_buildings_0007,library,a detailed image of library,212347,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0007.png,near_generic_buildings,far_unrelated_objects,0.20727011561393738,0.2334320992231369,0,library,0.28991663455963135,0.28991663455963135,1,0.28554046154022217,0.8338601589202881
scapre_with_R,near_generic_buildings,near_generic_buildings_0008,museum,a realistic photo of museum,212348,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0008.png,near_generic_buildings,target_religious_buildings,0.2288176566362381,0.23876352608203888,0,museum,0.2607046067714691,0.2607046067714691,1,0.25864487886428833,0.6812201142311096
scapre_with_R,near_generic_buildings,near_generic_buildings_0009,museum,a detailed image of museum,212349,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0009.png,near_generic_buildings,far_unrelated_objects,0.18371255695819855,0.1987476497888565,0,school,0.20204687118530273,0.2268899381160736,0,0.24231281876564026,0.5633769035339355
scapre_with_R,near_generic_buildings,near_generic_buildings_0010,airport,a realistic photo of airport,212350,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0010.png,near_generic_buildings,target_religious_buildings,0.19526982307434082,0.20299489796161652,0,airport,0.272306889295578,0.272306889295578,1,0.2766727805137634,0.732021689414978
scapre_with_R,near_generic_buildings,near_generic_buildings_0011,airport,a detailed image of airport,212351,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0011.png,near_generic_buildings,far_unrelated_objects,0.19590984284877777,0.21674378216266632,0,airport,0.2807745337486267,0.2807745337486267,1,0.3009110987186432,0.7749806046485901
scapre_with_R,near_generic_buildings,near_generic_buildings_0012,train station,a realistic photo of train station,212352,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0012.png,near_generic_buildings,far_unrelated_objects,0.21255822479724884,0.23390260338783264,0,train station,0.28581711649894714,0.28581711649894714,1,0.28310737013816833,0.8484973311424255
scapre_with_R,near_generic_buildings,near_generic_buildings_0013,train station,a detailed image of train station,212353,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0013.png,near_generic_buildings,far_unrelated_objects,0.18982450664043427,0.2225232720375061,0,train station,0.2669889032840729,0.2669889032840729,1,0.2962549328804016,0.8262209296226501
scapre_with_R,near_generic_buildings,near_generic_buildings_0014,stadium,a realistic photo of stadium,212354,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0014.png,near_generic_buildings,near_religious_people_objects,0.1809869408607483,0.18373729288578033,0,stadium,0.263772577047348,0.263772577047348,1,0.2897365987300873,0.7504374384880066
scapre_with_R,near_generic_buildings,near_generic_buildings_0015,stadium,a detailed image of stadium,212355,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0015.png,near_generic_buildings,target_religious_buildings,0.17418847978115082,0.1792014241218567,0,stadium,0.2589227259159088,0.2589227259159088,1,0.2948443293571472,0.7566139698028564
scapre_with_R,near_generic_buildings,near_generic_buildings_0016,skyscraper,a realistic photo of skyscraper,212356,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0016.png,near_generic_buildings,near_generic_buildings,0.25487035512924194,0.25487035512924194,1,skyscraper,0.2896839380264282,0.2896839380264282,1,0.2975888252258301,0.889632523059845
scapre_with_R,near_generic_buildings,near_generic_buildings_0017,skyscraper,a detailed image of skyscraper,212357,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0017.png,near_generic_buildings,near_generic_buildings,0.2841340899467468,0.2841340899467468,1,skyscraper,0.2911567986011505,0.2911567986011505,1,0.294017493724823,0.7877032160758972
scapre_with_R,near_generic_buildings,near_generic_buildings_0018,bridge,a realistic photo of bridge,212358,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0018.png,near_generic_buildings,far_unrelated_objects,0.20195132493972778,0.21835777163505554,0,bridge,0.2762332260608673,0.2762332260608673,1,0.29219841957092285,0.8617903590202332
scapre_with_R,near_generic_buildings,near_generic_buildings_0019,bridge,a detailed image of bridge,212359,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0019.png,near_generic_buildings,target_religious_buildings,0.20104314386844635,0.21273574233055115,0,bridge,0.2611640393733978,0.2611640393733978,1,0.2981254458427429,0.8024524450302124
scapre_with_R,near_generic_buildings,near_generic_buildings_0020,house,a realistic photo of house,213340,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0020.png,near_generic_buildings,near_generic_buildings,0.23054297268390656,0.23054297268390656,1,house,0.2533831000328064,0.2533831000328064,1,0.2710464894771576,0.7519977688789368
scapre_with_R,near_generic_buildings,near_generic_buildings_0021,house,a detailed image of house,213341,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0021.png,near_generic_buildings,near_generic_buildings,0.249057337641716,0.249057337641716,1,house,0.274258553981781,0.274258553981781,1,0.2980612814426422,0.8401721715927124
scapre_with_R,near_generic_buildings,near_generic_buildings_0022,school,a realistic photo of school,213342,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0022.png,near_generic_buildings,near_religious_people_objects,0.15821731090545654,0.20197439193725586,0,camera,0.22500988841056824,0.22655364871025085,0,0.2210579663515091,0.6330337524414062
scapre_with_R,near_generic_buildings,near_generic_buildings_0023,school,a detailed image of school,213343,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0023.png,near_generic_buildings,far_unrelated_objects,0.18384842574596405,0.2194596827030182,0,laptop,0.22354890406131744,0.22479671239852905,0,0.25113970041275024,0.47121626138687134
scapre_with_R,near_generic_buildings,near_generic_buildings_0024,hospital,a realistic photo of hospital,213344,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0024.png,near_generic_buildings,near_religious_people_objects,0.1652195155620575,0.18652288615703583,0,hospital,0.2817419469356537,0.2817419469356537,1,0.2900037169456482,0.3736496865749359
scapre_with_R,near_generic_buildings,near_generic_buildings_0025,hospital,a detailed image of hospital,213345,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0025.png,near_generic_buildings,near_generic_buildings,0.2078140527009964,0.2078140527009964,1,airport,0.20826484262943268,0.24681802093982697,0,0.2594992220401764,0.8861635327339172
scapre_with_R,near_generic_buildings,near_generic_buildings_0026,library,a realistic photo of library,213346,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0026.png,near_generic_buildings,far_unrelated_objects,0.20281101763248444,0.2286766916513443,0,library,0.27386727929115295,0.27386727929115295,1,0.2910316586494446,0.9091266989707947
scapre_with_R,near_generic_buildings,near_generic_buildings_0027,library,a detailed image of library,213347,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0027.png,near_generic_buildings,far_unrelated_objects,0.20474842190742493,0.22522491216659546,0,library,0.2698497772216797,0.2698497772216797,1,0.26354721188545227,0.9289679527282715
scapre_with_R,near_generic_buildings,near_generic_buildings_0028,museum,a realistic photo of museum,213348,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0028.png,near_generic_buildings,near_generic_buildings,0.2556057274341583,0.2556057274341583,1,museum,0.25284630060195923,0.25284630060195923,1,0.27671563625335693,0.7061147689819336
scapre_with_R,near_generic_buildings,near_generic_buildings_0029,museum,a detailed image of museum,213349,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0029.png,near_generic_buildings,target_religious_buildings,0.19183704257011414,0.22922596335411072,0,worship ceremony,0.24262259900569916,0.24537256360054016,0,0.2895994186401367,0.6753538250923157
scapre_with_R,near_generic_buildings,near_generic_buildings_0030,airport,a realistic photo of airport,213350,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0030.png,near_generic_buildings,far_unrelated_objects,0.1690966784954071,0.18953941762447357,0,airport,0.2642862796783447,0.2642862796783447,1,0.2777177393436432,0.8339085578918457
scapre_with_R,near_generic_buildings,near_generic_buildings_0031,airport,a detailed image of airport,213351,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0031.png,near_generic_buildings,near_generic_buildings,0.19610045850276947,0.19610045850276947,1,airport,0.24721790850162506,0.24721790850162506,1,0.28137847781181335,0.764421284198761
scapre_with_R,near_generic_buildings,near_generic_buildings_0032,train station,a realistic photo of train station,213352,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0032.png,near_generic_buildings,far_unrelated_objects,0.204136461019516,0.2387872338294983,0,train station,0.2701965868473053,0.2701965868473053,1,0.2675105333328247,0.804560661315918
scapre_with_R,near_generic_buildings,near_generic_buildings_0033,train station,a detailed image of train station,213353,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0033.png,near_generic_buildings,far_unrelated_objects,0.2120027095079422,0.22968727350234985,0,train station,0.28542259335517883,0.28542259335517883,1,0.3086474537849426,0.8141821026802063
scapre_with_R,near_generic_buildings,near_generic_buildings_0034,stadium,a realistic photo of stadium,213354,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0034.png,near_generic_buildings,target_religious_buildings,0.20238305628299713,0.20424501597881317,0,stadium,0.2699792683124542,0.2699792683124542,1,0.3026401400566101,0.8245388269424438
scapre_with_R,near_generic_buildings,near_generic_buildings_0035,stadium,a detailed image of stadium,213355,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0035.png,near_generic_buildings,near_generic_buildings,0.20109722018241882,0.20109722018241882,1,stadium,0.2557276785373688,0.2557276785373688,1,0.2976173460483551,0.7874894738197327
scapre_with_R,near_generic_buildings,near_generic_buildings_0036,skyscraper,a realistic photo of skyscraper,213356,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0036.png,near_generic_buildings,near_generic_buildings,0.22886735200881958,0.22886735200881958,1,skyscraper,0.2724568545818329,0.2724568545818329,1,0.29154685139656067,0.7320473790168762
scapre_with_R,near_generic_buildings,near_generic_buildings_0037,skyscraper,a detailed image of skyscraper,213357,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0037.png,near_generic_buildings,near_generic_buildings,0.2854446768760681,0.2854446768760681,1,skyscraper,0.31369319558143616,0.31369319558143616,1,0.3238269090652466,0.7409217953681946
scapre_with_R,near_generic_buildings,near_generic_buildings_0038,bridge,a realistic photo of bridge,213358,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0038.png,near_generic_buildings,far_unrelated_objects,0.2006351500749588,0.20803028345108032,0,bridge,0.26794347167015076,0.26794347167015076,1,0.290788471698761,0.8455318212509155
scapre_with_R,near_generic_buildings,near_generic_buildings_0039,bridge,a detailed image of bridge,213359,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0039.png,near_generic_buildings,far_unrelated_objects,0.17665524780750275,0.2104947865009308,0,bridge,0.24332505464553833,0.24332505464553833,1,0.2935267984867096,0.7300524115562439
scapre_with_R,near_generic_buildings,near_generic_buildings_0040,house,a realistic photo of house,214340,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0040.png,near_generic_buildings,near_generic_buildings,0.23273718357086182,0.23273718357086182,1,house,0.26904991269111633,0.26904991269111633,1,0.2798417806625366,0.809291422367096
scapre_with_R,near_generic_buildings,near_generic_buildings_0041,house,a detailed image of house,214341,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0041.png,near_generic_buildings,near_generic_buildings,0.22475382685661316,0.22475382685661316,1,house,0.2537800073623657,0.2537800073623657,1,0.27562421560287476,0.879677414894104
scapre_with_R,near_generic_buildings,near_generic_buildings_0042,school,a realistic photo of school,214342,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0042.png,near_generic_buildings,near_religious_people_objects,0.17507421970367432,0.2431219071149826,0,bible,0.23374053835868835,0.25567862391471863,0,0.25620442628860474,0.5505996346473694
scapre_with_R,near_generic_buildings,near_generic_buildings_0043,school,a detailed image of school,214343,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0043.png,near_generic_buildings,near_generic_buildings,0.22308145463466644,0.22308145463466644,1,school,0.24522802233695984,0.24522802233695984,1,0.2784050405025482,0.48566263914108276
scapre_with_R,near_generic_buildings,near_generic_buildings_0044,hospital,a realistic photo of hospital,214344,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0044.png,near_generic_buildings,far_unrelated_objects,0.21323330700397491,0.21684470772743225,0,hospital,0.2610454261302948,0.2610454261302948,1,0.2834656238555908,0.6197457909584045
scapre_with_R,near_generic_buildings,near_generic_buildings_0045,hospital,a detailed image of hospital,214345,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0045.png,near_generic_buildings,near_generic_buildings,0.21462033689022064,0.21462033689022064,1,airport,0.20968221127986908,0.22075124084949493,0,0.265664279460907,0.6711559891700745
scapre_with_R,near_generic_buildings,near_generic_buildings_0046,library,a realistic photo of library,214346,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0046.png,near_generic_buildings,far_unrelated_objects,0.1970876306295395,0.22537505626678467,0,library,0.2755638659000397,0.2755638659000397,1,0.2798052132129669,0.8674318194389343
scapre_with_R,near_generic_buildings,near_generic_buildings_0047,library,a detailed image of library,214347,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0047.png,near_generic_buildings,far_unrelated_objects,0.2380998283624649,0.25090324878692627,0,library,0.3133383095264435,0.3133383095264435,1,0.3102482557296753,0.8796293139457703
scapre_with_R,near_generic_buildings,near_generic_buildings_0048,museum,a realistic photo of museum,214348,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0048.png,near_generic_buildings,near_generic_buildings,0.26235830783843994,0.26235830783843994,1,museum,0.2631194591522217,0.2631194591522217,1,0.27221041917800903,0.6234127283096313
scapre_with_R,near_generic_buildings,near_generic_buildings_0049,museum,a detailed image of museum,214349,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/near_generic_buildings/near_generic_buildings_0049.png,near_generic_buildings,near_religious_people_objects,0.18317271769046783,0.21431145071983337,0,museum,0.26164230704307556,0.26164230704307556,1,0.2736402153968811,0.700097918510437
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0000,dog,a realistic photo of dog,312340,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0000.png,far_unrelated_objects,near_religious_people_objects,0.22574229538440704,0.22703817486763,0,dog,0.2761075496673584,0.2761075496673584,1,0.2959330379962921,0.783791720867157
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0001,dog,a detailed image of dog,312341,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0001.png,far_unrelated_objects,far_unrelated_objects,0.20777007937431335,0.20777007937431335,1,dog,0.2584039568901062,0.2584039568901062,1,0.26531508564949036,0.817160427570343
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0002,car,a realistic photo of car,312342,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0002.png,far_unrelated_objects,far_unrelated_objects,0.18910466134548187,0.18910466134548187,1,car,0.2527123689651489,0.2527123689651489,1,0.25299686193466187,0.8457925319671631
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0003,car,a detailed image of car,312343,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0003.png,far_unrelated_objects,far_unrelated_objects,0.23081660270690918,0.23081660270690918,1,car,0.26270821690559387,0.26270821690559387,1,0.287411093711853,0.6045424342155457
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0004,banana,a realistic photo of banana,312344,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0004.png,far_unrelated_objects,far_unrelated_objects,0.2545888125896454,0.2545888125896454,1,banana,0.3100164532661438,0.3100164532661438,1,0.3147079050540924,0.885856032371521
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0005,banana,a detailed image of banana,312345,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0005.png,far_unrelated_objects,far_unrelated_objects,0.24368466436862946,0.24368466436862946,1,banana,0.30300119519233704,0.30300119519233704,1,0.3076722025871277,0.9755497574806213
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0006,chair,a realistic photo of chair,312346,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0006.png,far_unrelated_objects,far_unrelated_objects,0.25787076354026794,0.25787076354026794,1,chair,0.3208194077014923,0.3208194077014923,1,0.3398864269256592,0.7221652865409851
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0007,chair,a detailed image of chair,312347,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0007.png,far_unrelated_objects,far_unrelated_objects,0.2624765634536743,0.2624765634536743,1,chair,0.3119753301143646,0.3119753301143646,1,0.3179349899291992,0.9221811294555664
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0008,guitar,a realistic photo of guitar,312348,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0008.png,far_unrelated_objects,far_unrelated_objects,0.22960782051086426,0.22960782051086426,1,guitar,0.3030952513217926,0.3030952513217926,1,0.2880130410194397,0.8655649423599243
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0009,guitar,a detailed image of guitar,312349,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0009.png,far_unrelated_objects,far_unrelated_objects,0.23483005166053772,0.23483005166053772,1,guitar,0.29928985238075256,0.29928985238075256,1,0.3224376142024994,0.7837817072868347
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0010,bicycle,a realistic photo of bicycle,312350,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0010.png,far_unrelated_objects,far_unrelated_objects,0.2601964473724365,0.2601964473724365,1,bicycle,0.32578063011169434,0.32578063011169434,1,0.33154433965682983,0.8842000961303711
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0011,bicycle,a detailed image of bicycle,312351,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0011.png,far_unrelated_objects,far_unrelated_objects,0.21210996806621552,0.21210996806621552,1,bicycle,0.2907695770263672,0.2907695770263672,1,0.32563596963882446,0.8757075667381287
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0012,laptop,a realistic photo of laptop,312352,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0012.png,far_unrelated_objects,far_unrelated_objects,0.19950400292873383,0.19950400292873383,1,laptop,0.25522464513778687,0.25522464513778687,1,0.25786975026130676,0.6062994003295898
scapre_with_R,far_unrelated_objects,far_unrelated_objects_0013,laptop,a detailed image of laptop,312353,reports/scapre_ased_religious_buildings/tmp_images/scapre_with_R/far_unrelated_objects/far_unrelated_objects_0013.png,far_unrelated_objects,far_unrelated_objects,0.23802515864372253,0.23802515864372253,1,laptop,0.273457795381546,0.273457795381546,1,0.27138885855674744,0.7451642751693726
